business_id,industry,region,month,monthly_revenue,cash_outflow,burn_rate,churn_rate,lead_time_days,headcount,cash_flow_flag,churn_flag,lead_time_flag,risk_score
SMB-00035,Construction,Northeast,2024-11,101869.92,91490.29,-0.1019,0.1223,29.2,7,0,0,0,8.31
SMB-00035,Construction,Northeast,2024-12,97181.11,82577.92,-0.1503,0.1023,36.1,6,0,0,1,7.59
SMB-00036,Professional Services,Midwest,2023-01,77282.08,70013.32,-0.0941,0.0478,6.4,6,0,0,0,0
SMB-00036,Professional Services,Midwest,2023-02,78104.24,87788.65,0.124,0.1089,,6,1,0,0,15.48
SMB-00036,Professional Services,Midwest,2023-03,72144.45,54991.65,-0.2378,0.0532,3.1,8,0,0,0,0
SMB-00036,Professional Services,Midwest,2023-04,77299.65,81807.23,0.0583,0.0563,15.5,6,0,0,0,9.77
SMB-00036,Professional Services,Midwest,2023-05,100121.19,76643.53,-0.2345,0.073,5,7,0,0,0,0
SMB-00036,Professional Services,Midwest,2023-06,91579.95,98877.28,0.0797,0.0718,26.2,6,0,0,0,14.86
SMB-00036,Professional Services,Midwest,2023-07,86792.01,69627.26,-0.1978,0.0887,27.9,6,0,0,0,2.06
SMB-00036,Professional Services,Midwest,2023-08,85997.31,67286.42,-0.2176,0.1078,10.6,7,0,0,0,0
SMB-00036,Professional Services,Midwest,2023-09,84055.88,82860.66,-0.0142,0.044,3.1,6,0,0,0,1.65
SMB-00036,Professional Services,Midwest,2023-10,86852.22,68102.79,-0.2159,0.1298,39,7,0,0,1,6.09
SMB-00036,Professional Services,Midwest,2023-11,104723.89,106976.43,0.0215,0.1054,29.8,7,0,0,0,14.18
SMB-00036,Professional Services,Midwest,2023-12,107368.35,122730.28,0.1431,0.1494,37.2,6,1,0,1,24.04
SMB-00036,Professional Services,Midwest,2024-01,71874.41,67724.23,-0.0577,0.0579,43.3,7,0,0,1,13.28
SMB-00036,Professional Services,Midwest,2024-02,87684.92,75204.58,-0.1423,0.0889,28.1,7,0,0,0,4.91
SMB-00036,Professional Services,Midwest,2024-03,79366.93,72120.15,-0.0913,0.0543,16.1,6,0,0,0,2.44
SMB-00036,Professional Services,Midwest,2024-04,78162.88,64821.41,-0.1707,0.0967,3.5,7,0,0,0,0
SMB-00036,Professional Services,Midwest,2024-05,85483.71,64829,-0.2416,0.0791,4.5,7,0,0,0,0
SMB-00036,Professional Services,Midwest,2024-06,83686.14,93583.36,0.1183,0.1553,40.4,7,1,1,1,24.03
SMB-00036,Professional Services,Midwest,2024-07,83362.47,92291.44,0.1071,0.0756,32.4,6,1,0,1,18.42
SMB-00036,Professional Services,Midwest,2024-08,108149.81,89442.09,-0.173,0.1011,25.7,7,0,0,0,2.96
SMB-00036,Professional Services,Midwest,2024-09,95155.25,103285.71,0.0854,0.0516,32,7,0,0,1,16.49
SMB-00036,Professional Services,Midwest,2024-10,101207.83,85860.8,-0.1516,0.052,32.4,7,0,0,1,4.79
SMB-00036,Professional Services,Midwest,2024-11,105752.4,91262.94,-0.137,,24.4,7,0,0,0,3.37
SMB-00036,Professional Services,Midwest,2024-12,107563.69,121089.35,0.1257,0.0456,17.7,6,1,0,0,13.56
SMB-00037,Food & Beverage,Southwest,2023-01,57850.9,52757.62,-0.088,0.0883,37.1,5,0,0,1,10.6
SMB-00037,Food & Beverage,Southwest,2023-02,57151.35,60324.6,0.0555,0.0963,36.4,4,0,0,1,17.79
SMB-00037,Food & Beverage,Southwest,2023-03,61744.25,65621.19,0.0628,0.0889,17.3,5,0,0,0,11.59
SMB-00037,Food & Beverage,Southwest,2023-04,75609.04,62772.1,-0.1698,0.1071,39.2,5,0,0,1,7.79
SMB-00037,Food & Beverage,Southwest,2023-05,72906.03,67630.69,-0.0724,0.0353,5.7,5,0,0,0,0
SMB-00037,Food & Beverage,Southwest,2023-06,82455.16,69796.64,-0.1535,0.105,39.2,5,0,0,1,8.53
SMB-00037,Food & Beverage,Southwest,2023-07,72605.24,68364.45,-0.0584,0.0591,21.8,,0,0,0,6.11
SMB-00037,Food & Beverage,Southwest,2023-08,76501.67,85274.31,0.1147,0.0776,18.7,5,1,0,0,14.29
SMB-00037,Food & Beverage,Southwest,2023-09,70915.57,79384.02,0.1194,0.0731,3.6,5,1,0,0,9.35
SMB-00037,Food & Beverage,Southwest,2023-10,84228.15,90055.08,0.0692,0.0978,21.2,5,0,0,0,13.46
SMB-00037,Food & Beverage,Southwest,2023-11,82517.85,77818.15,-0.057,0.0763,11.8,4,0,0,0,3.38
SMB-00037,Food & Beverage,Southwest,2023-12,95917.85,102856.7,0.0723,0.1074,18.4,4,0,0,0,12.96
SMB-00037,Food & Beverage,Southwest,2024-02,65744.01,70672.65,0.075,0.058,10.6,5,0,0,0,9.01
SMB-00037,Food & Beverage,Southwest,2024-03,81869.23,91558.51,0.1184,0.098,,5,1,0,0,18.16
SMB-00037,Food & Beverage,Southwest,2024-04,72079.81,68178.59,-0.0541,0.1093,40.7,4,0,0,1,14.13
SMB-00037,Food & Beverage,Southwest,2024-05,72891.39,65006.97,-0.1082,0.0534,43.1,5,0,0,1,10.55
SMB-00037,Food & Beverage,Southwest,2024-06,81550.37,69374.83,-0.1493,0.0726,6.2,4,0,0,0,0
SMB-00037,Food & Beverage,Southwest,2024-07,85976.07,77385.47,-0.0999,0.0893,22.6,4,0,0,0,5.21
SMB-00037,Food & Beverage,Southwest,2024-08,71109.87,59718.64,-0.1602,,24.1,4,0,0,0,1.45
SMB-00037,Food & Beverage,Southwest,2024-09,89254.72,68580.82,-0.2316,0.0376,40,5,0,0,1,2.86
SMB-00037,Food & Beverage,Southwest,2024-10,88347.58,69005.36,-0.2189,0.0556,42.3,5,0,0,1,4.81
SMB-00037,Food & Beverage,Southwest,2024-11,76473.15,69713.65,-0.0884,0.0945,42.4,5,0,0,1,12.54
SMB-00037,Food & Beverage,Southwest,2024-12,93127.89,75519.17,-0.1891,0.0836,29.3,4,0,0,0,2.83
SMB-00038,Retail,Northeast,2023-01,39124.92,36113.01,-0.077,0.0885,19.3,1,0,0,0,5.24
SMB-00038,Retail,Northeast,2023-02,32447.33,36950.29,0.1388,0.1103,6.7,2,1,0,0,12.48
SMB-00038,Retail,Northeast,2023-03,40381.91,44506.81,0.1021,0.0966,31.3,3,1,0,1,18.44
SMB-00038,Retail,Northeast,2023-04,36707.16,27854.56,-0.2412,0.0228,43.8,3,0,0,1,3.22
SMB-00038,Retail,Northeast,2023-05,41144.4,43914.55,0.0673,0.1188,44.5,2,0,0,1,21.77
SMB-00038,Retail,Northeast,2023-06,37687.06,31885.64,-0.1539,0.0418,35,3,0,0,1,5.21
SMB-00038,Retail,Northeast,2023-07,42019.6,46569.62,0.1083,0.0755,36.6,4,1,0,1,19.88
SMB-00038,Retail,Northeast,2023-08,43789.38,38386.75,-0.1234,0.0848,13.1,2,0,0,0,0.73
SMB-00038,Retail,Northeast,2023-09,45299.2,39638.23,-0.125,0.0667,37.3,3,0,0,1,8.18
SMB-00038,Retail,Northeast,2023-10,42968.43,37811.62,-0.12,0.0336,37.3,3,0,0,1,7.45
SMB-00038,Retail,Northeast,2023-11,56698.04,55467.35,-0.0217,0.0902,16,3,0,0,0,6.94
SMB-00038,Retail,Northeast,2023-12,51413.56,44721.28,-0.1302,0.0786,18.5,3,0,0,0,2.03
SMB-00038,Retail,Northeast,2024-01,38794.76,34176.77,-0.119,0.0122,14.4,3,0,0,0,0
SMB-00038,Retail,Northeast,2024-02,31248.63,30262.83,-0.0315,0.0361,5.2,2,0,0,0,1.25
SMB-00038,Retail,Northeast,2024-03,41795.23,47686.1,0.1409,0.0947,20.7,3,1,0,0,16.78
SMB-00038,Retail,Northeast,2024-04,35223.97,37597.43,0.0674,0.0307,14.2,3,0,0,0,9.01
SMB-00038,Retail,Northeast,2024-05,38676.19,37256.9,-0.0367,0.1125,13.2,4,0,0,0,5.94
SMB-00038,Retail,Northeast,2024-06,48147.15,43168.35,-0.1034,0.0423,4.5,3,0,0,0,0
SMB-00038,Retail,Northeast,2024-07,47716.2,46527.39,-0.0249,0.0308,17.5,2,0,0,0,5.53
SMB-00038,Retail,Northeast,2024-08,42347.21,38904.21,-0.0813,0.0448,32.6,2,0,0,1,8.16
SMB-00038,Retail,Northeast,2024-09,44150.05,47673.63,0.0798,0.0934,10,3,0,0,0,10.13
SMB-00038,Retail,Northeast,2024-10,45949.94,49732.48,0.0823,0.0999,41.7,3,0,0,1,21.02
SMB-00038,Retail,Northeast,2024-11,48336.94,45193.79,-0.065,0.0783,31.1,3,0,0,1,9.47
SMB-00038,Retail,Northeast,2024-12,62406.65,70327.23,0.1269,0.1162,3.4,3,1,0,0,10.95
SMB-00039,Professional Services,Southwest,2023-02,60801.71,60610.36,-0.0031,0.0966,27.6,7,0,0,0,11.96
SMB-00039,Professional Services,Southwest,2023-03,64937.12,73276.03,0.1284,0.1436,7.3,6,1,0,0,13.15
SMB-00039,Professional Services,Southwest,2023-04,70040.84,60077.78,-0.1422,0.076,43.8,6,0,0,1,9.76
SMB-00039,Professional Services,Southwest,2023-06,81421.42,67288.47,-0.1736,0.0618,28.3,7,0,0,0,2.6
SMB-00039,Professional Services,Southwest,2023-07,76626.63,65420.65,-0.1462,0.1129,44.7,5,0,0,1,10.97
SMB-00039,Professional Services,Southwest,2023-08,74647.27,70377.95,-0.0572,0.0932,17.1,5,0,0,0,5.64
SMB-00039,Professional Services,Southwest,2023-09,73919.46,79801.41,0.0796,0.0894,6.1,6,0,0,0,8.71
SMB-00039,Professional Services,Southwest,2023-10,91493.23,82620.81,-0.097,0.0576,43.9,6,0,0,1,11.52
SMB-00039,Professional Services,Southwest,2023-11,95990.78,98465.18,0.0258,0.1035,31.2,5,0,0,1,14.78
SMB-00039,Professional Services,Southwest,2023-12,89794.85,77654.09,-0.1352,0.0272,13.2,6,0,0,0,0
SMB-00039,Professional Services,Southwest,2024-01,74208.41,56926.74,-0.2329,0.0607,34.7,6,0,0,1,1.74
SMB-00039,Professional Services,Southwest,2024-02,80674.8,82078.51,0.0174,0.1021,30.8,6,0,0,1,14.2
SMB-00039,Professional Services,Southwest,2024-03,76159.86,63060.34,-0.172,0.0731,28.7,7,0,0,0,3.16
SMB-00039,Professional Services,Southwest,2024-04,88374.09,75467.28,-0.146,0.0342,,5,0,0,0,3.35
SMB-00039,Professional Services,Southwest,2024-05,92991.41,82781.95,-0.1098,0.0793,15.4,6,0,0,0,2.04
SMB-00039,Professional Services,Southwest,2024-06,84318.15,64744.16,-0.2321,0.0441,31.6,7,0,0,1,0.24
SMB-00039,Professional Services,Southwest,2024-07,96467.24,82041.53,-0.1495,0.0256,19.9,6,0,0,0,0
SMB-00039,Professional Services,Southwest,2024-08,92498.82,81209.66,-0.122,0.0363,40.7,6,0,0,1,8.56
SMB-00039,Professional Services,Southwest,2024-09,80981.11,,0.1199,0.1083,29.6,6,1,0,0,19.1
SMB-00039,Professional Services,Southwest,2024-10,89049.91,70880.03,-0.204,0.0546,27.6,5,0,0,0,0.64
SMB-00039,Professional Services,Southwest,2024-11,115254.61,125596.28,0.0897,0.0697,42.7,7,0,0,1,20.8
SMB-00039,Professional Services,Southwest,2024-12,126188.28,102569.89,-0.1872,0.1194,39.8,6,0,0,1,7.5
SMB-00040,Healthcare,Midwest,2023-01,111555.85,89605.05,-0.1968,0.0515,32.3,11,0,0,1,2.48
SMB-00040,Healthcare,Midwest,2023-02,94556.33,93342.35,-0.0128,0.0507,13.2,9,0,0,0,5.28
SMB-00040,Healthcare,Midwest,2023-03,118173.53,104360.53,-0.1169,0.1116,14.6,9,0,0,0,2.36
SMB-00040,Healthcare,Midwest,2023-04,122872.66,130453.49,0.0617,0.1042,3.9,9,0,0,0,7.51
SMB-00040,Healthcare,Midwest,2023-05,132380.83,142896.22,0.0794,0.1304,20.4,9,0,0,0,14.69
SMB-00040,Healthcare,Midwest,2023-06,113067.32,101381.1,-0.1034,0.0916,29.5,9,0,0,0,7.41
SMB-00040,Healthcare,Midwest,2023-07,121298.53,96109.88,-0.2077,0.0355,5.7,10,0,0,0,0
SMB-00040,Healthcare,Midwest,2023-08,136594.84,155876.05,0.1412,0.0948,29.9,10,1,0,0,19.88
SMB-00040,Healthcare,Midwest,2023-09,141662.34,155066.39,0.0946,0.0688,18.1,9,0,0,0,12.82
SMB-00040,Healthcare,Midwest,2023-10,122082.95,133651.67,0.0948,0.0892,28.2,9,0,0,0,16.82
SMB-00040,Healthcare,Midwest,2023-11,117679.47,124086.48,0.0544,0.0883,37.4,9,0,0,1,17.83
SMB-00040,Healthcare,Midwest,2024-01,102766.8,101330.67,-0.014,0.1002,14.6,9,0,0,0,7.19
SMB-00040,Healthcare,Midwest,2024-02,109746.28,117538.12,0.071,0.0438,7.4,9,0,0,0,7.35
SMB-00040,Healthcare,Midwest,2024-03,102877.45,114470.94,0.1127,0.1583,23.4,9,1,1,0,18.2
SMB-00040,Healthcare,Midwest,2024-04,106480.51,84269.83,-0.2086,0.1181,33,9,0,0,1,4.11
SMB-00040,Healthcare,Midwest,2024-05,134051.75,139612.64,0.0415,0.1017,23.6,10,0,0,0,13
SMB-00040,Healthcare,Midwest,2024-06,111825.38,126316.99,0.1296,0.0601,8.9,9,1,0,0,11.26
SMB-00040,Healthcare,Midwest,2024-07,119069.13,96293.87,-0.1913,0.0426,43.9,9,0,0,1,6.34
SMB-00040,Healthcare,Midwest,2024-08,132757.5,116508.78,-0.1224,0.0945,29.2,9,0,0,0,6.45
SMB-00040,Healthcare,Midwest,2024-09,126386.71,131398.03,0.0397,0.048,39.9,10,0,0,1,16.71
SMB-00040,Healthcare,Midwest,2024-10,135986.7,119632.13,-0.1203,0.0266,12.7,10,0,0,0,0
SMB-00040,Healthcare,Midwest,2024-11,131310.81,148601.88,0.1317,0.1534,23.1,9,1,1,0,18.88
SMB-00040,Healthcare,Midwest,2024-12,150270.12,154787.8,0.0301,0.1224,39.6,10,0,0,1,18.37
SMB-00041,Healthcare,Southwest,2023-01,104922.07,115686.1,0.1026,0.058,37.6,11,1,0,1,19.42
SMB-00041,Healthcare,Southwest,2023-02,115182.74,86864.91,-0.2459,0.0461,4.7,10,0,0,0,0
SMB-00041,Healthcare,Southwest,2023-03,91740.46,86375.72,-0.0585,0.0684,39.8,10,0,0,1,12.39
SMB-00041,Healthcare,Southwest,2023-06,142721.47,125277.1,-0.1222,0.1222,11.5,10,0,0,0,1.38
SMB-00041,Healthcare,Southwest,2023-07,161668.8,170801.27,0.0565,0.0953,39.3,9,0,0,1,18.78
SMB-00041,Healthcare,Southwest,2023-08,120074.59,118898.35,-0.0098,0.0355,42.3,10,0,0,1,14.69
SMB-00041,Healthcare,Southwest,2023-09,143533.56,127626.06,-0.1108,0.0585,35.1,10,0,0,1,7.9
SMB-00041,Healthcare,Southwest,2023-10,139236.79,112038.32,-0.1953,0.0612,29.1,10,0,0,0,1.76
SMB-00041,Healthcare,Southwest,2023-11,172086.82,135859.53,-0.2105,0.0164,38.3,10,0,0,1,2.74
SMB-00041,Healthcare,Southwest,2023-12,192229.44,193457.03,0.0064,0.0728,34.8,11,0,0,1,14.1
SMB-00041,Healthcare,Southwest,2024-01,96925.9,93314.92,-0.0373,0.0582,35,10,0,0,1,11.56
SMB-00041,Healthcare,Southwest,2024-02,118946.28,125340.76,0.0538,0.0983,34.8,9,0,0,1,17.23
SMB-00041,Healthcare,Southwest,2024-03,138875.38,104574.12,-0.247,0.1014,24.3,10,0,0,0,0
SMB-00041,Healthcare,Southwest,2024-04,131167.97,135605.29,0.0338,0.0699,16.4,8,0,0,0,9.26
SMB-00041,Healthcare,Southwest,2024-05,145643.81,161706.52,0.1103,0.0946,18.9,10,1,0,0,14.65
SMB-00041,Healthcare,Southwest,2024-06,134661.9,116570.79,-0.1343,0.0749,3.8,9,0,0,0,0
SMB-00041,Healthcare,Southwest,2024-07,137155.54,114898.55,-0.1623,0.042,6.3,10,0,0,0,0
SMB-00041,Healthcare,Southwest,2024-08,132356.86,119354.97,-0.0982,0.0651,6.7,10,0,0,0,0
SMB-00041,Healthcare,Southwest,2024-09,141965.3,,-0.2173,0.1115,18.5,11,0,0,0,0
SMB-00041,Healthcare,Southwest,2024-10,151551.32,129492.06,-0.1456,0.0597,36,10,0,0,1,6.5
SMB-00041,Healthcare,Southwest,2024-12,167651.17,157957.34,-0.0578,0.026,15.9,10,0,0,0,3.2
SMB-00042,Healthcare,Midwest,2023-01,134546.95,128834.38,-0.0425,0.0321,41.5,9,0,0,1,12.69
SMB-00042,Healthcare,Midwest,2023-02,113582.75,90737.81,-0.2011,0.0219,37.6,10,0,0,1,3.13
SMB-00042,Healthcare,Midwest,2023-03,120058.59,130023.4,0.083,0.1274,19.7,10,0,0,0,14.54
SMB-00042,Healthcare,Midwest,2023-04,110306.74,109759.28,-0.005,0.0646,42.4,9,0,0,1,15.83
SMB-00042,Healthcare,Midwest,2023-05,122891.78,140497.61,0.1433,0.1278,28.9,10,1,0,0,20.64
SMB-00042,Healthcare,Midwest,2023-06,129495.41,120332.33,-0.0708,0.0583,19.3,10,0,0,0,4.63
SMB-00042,Healthcare,Midwest,2023-07,139269.76,155851.17,0.1191,0.1091,7.4,10,1,0,0,11.68
SMB-00042,Healthcare,Midwest,2023-09,119322.59,134349.41,0.1259,0.0828,32.5,9,1,0,1,19.61
SMB-00042,Healthcare,Midwest,2023-10,115918.41,130369.95,0.1247,0.1422,39.8,10,1,0,1,23.77
SMB-00042,Healthcare,Midwest,2023-11,153497.65,174754.4,0.1385,0.0701,31.2,10,1,0,1,19.42
SMB-00042,Healthcare,Midwest,2023-12,149906.12,158311.24,0.0561,0.1177,4.9,9,0,0,0,7.98
SMB-00042,Healthcare,Midwest,2024-01,116115.95,88221.81,-0.2402,0.0837,26,10,0,0,0,0
SMB-00042,Healthcare,Midwest,2024-02,110868.68,109776.93,-0.0098,0.0838,41.5,10,0,0,1,15.86
SMB-00042,Healthcare,Midwest,2024-03,123693.18,131941.75,0.0667,0.1274,43.6,9,0,0,1,21.7
SMB-00042,Healthcare,Midwest,2024-04,116757.3,94032.23,-0.1946,0.083,40.3,10,0,0,1,6.18
SMB-00042,Healthcare,Midwest,2024-05,153761.58,174538.03,0.1351,0.1318,18.3,9,1,0,0,16.82
SMB-00042,Healthcare,Midwest,2024-06,115515.36,100908.81,-0.1264,0.0344,19.8,9,0,0,0,1.33
SMB-00042,Healthcare,Midwest,2024-07,137983.15,107907.64,-0.218,0.0024,37,10,0,0,1,1.51
SMB-00042,Healthcare,Midwest,2024-08,136008.44,151076.1,0.1108,0.103,13.2,9,1,0,0,13.04
SMB-00042,Healthcare,Midwest,2024-09,135413.54,140581.7,0.0382,0.0954,9.6,9,0,0,0,7.95
SMB-00042,Healthcare,Midwest,2024-10,145029.15,165900.04,0.1439,0.088,36.4,9,1,0,1,21.97
SMB-00042,Healthcare,Midwest,2024-11,127099.67,102393.44,-0.1944,0.0216,21.5,10,0,0,0,0
SMB-00042,Healthcare,Midwest,2024-12,156481.99,144316.32,-0.0777,0.0278,26.1,10,0,0,0,5.66
SMB-00043,Healthcare,West,2023-01,100366.83,109144.35,0.0875,0.1011,15.8,7,0,0,0,12.67
SMB-00043,Healthcare,West,2023-02,84228.06,80022.32,-0.0499,0.1198,11.6,7,0,0,0,4.96
SMB-00043,Healthcare,West,2023-03,107113.82,106775.65,-0.0032,0.0724,33,8,0,0,1,13
SMB-00043,Healthcare,West,2023-04,98219.61,75856.61,-0.2277,0.062,10.1,7,0,0,0,0
SMB-00043,Healthcare,West,2023-05,100206.77,80655.42,-0.1951,0.0789,23.4,8,0,0,0,0.42
SMB-00043,Healthcare,West,2023-06,116270.49,88188.01,-0.2415,0.0618,16.6,7,0,0,0,0
SMB-00043,Healthcare,West,2023-07,97787.34,97137.42,-0.0066,0.0418,17.8,8,0,0,0,6.86
SMB-00043,Healthcare,West,2023-08,118564.35,134288.99,0.1326,0.1332,12,8,1,0,0,14.64
SMB-00043,Healthcare,West,2023-09,108610.35,92109.59,-0.1519,0.0975,44.1,7,0,0,1,10.03
SMB-00043,Healthcare,West,2023-10,120694.65,124878.01,0.0347,0.0999,,8,0,0,0,7.06
SMB-00043,Healthcare,West,2023-11,127623.68,97896.7,-0.2329,0.0513,4.6,8,0,0,0,0
SMB-00043,Healthcare,West,2023-12,159818.09,153398.97,-0.0402,0.0579,28.2,8,0,0,0,9.14
SMB-00043,Healthcare,West,2024-01,91884.86,75664.03,-0.1765,0.1068,43.2,8,0,0,1,8.79
SMB-00043,Healthcare,West,2024-02,88339.03,68081.26,-0.2293,0.0256,8,8,0,0,0,0
SMB-00043,Healthcare,West,2024-03,85903.08,71597,-0.1665,0.0628,26.7,8,0,0,0,2.45
SMB-00043,Healthcare,West,2024-04,112874.66,87263.2,-0.2269,0.0778,40.9,8,0,0,1,4.64
SMB-00043,Healthcare,West,2024-05,119564.09,134490.12,0.1248,0.0506,22.4,9,1,0,0,15.22
SMB-00043,Healthcare,West,2024-06,112774.59,91957.69,-0.1846,0.1128,7.1,8,0,0,0,0
SMB-00043,Healthcare,West,2024-07,133177.93,100653.07,-0.2442,0.0931,38.7,7,0,0,1,3.49
SMB-00043,Healthcare,West,2024-08,123348.29,127160.24,0.0309,0.0331,24.4,7,0,0,0,10.66
SMB-00043,Healthcare,West,2024-09,125588,95887.76,-0.2365,0.0379,12.3,8,0,0,0,0
SMB-00043,Healthcare,West,2024-10,128939.41,118121,-0.0839,0.1017,26.6,8,0,0,0,7.73
SMB-00043,Healthcare,West,2024-11,133866.7,130836.3,-0.0226,0.0965,42.5,8,0,0,1,15.93
SMB-00043,Healthcare,West,2024-12,141221.35,110340.9,-0.2187,0.0147,22,7,0,0,0,0
SMB-00044,Transportation,Midwest,2023-01,44714.17,49951.88,0.1171,0.0699,31.6,4,1,0,1,18.47
SMB-00044,Transportation,Midwest,2023-02,49572.89,55599.31,0.1216,0.0796,15.7,4,1,0,0,13.69
SMB-00044,Transportation,Midwest,2023-03,54501.16,49578.89,-0.0903,0.0948,24.3,3,0,0,0,6.44
SMB-00044,Transportation,Midwest,2023-04,66130.1,63970.4,-0.0327,0.1337,42.1,4,0,0,1,16.4
SMB-00044,Transportation,Midwest,2023-05,55803.24,58309.42,0.0449,0.1384,6.3,3,0,0,0,8.49
SMB-00044,Transportation,Midwest,2023-06,61416.17,65772.04,0.0709,0.0655,30.8,4,0,0,1,15.77
SMB-00044,Transportation,Midwest,2023-07,53315.99,51603.17,-0.0321,0.0387,10.4,,0,0,0,3.02
SMB-00044,Transportation,Midwest,2023-08,58970.08,64929.17,0.1011,0.108,25.6,3,1,0,0,16.83
SMB-00044,Transportation,Midwest,2023-09,53322.99,54961.41,0.0307,0.0212,22.8,4,0,0,0,9.78
SMB-00044,Transportation,Midwest,2023-10,60093.09,55152.73,-0.0822,0.0465,6.7,4,0,0,0,0
SMB-00044,Transportation,Midwest,2023-11,68680.71,53219.83,-0.2251,0.0454,39.6,3,0,0,1,3.31
SMB-00044,Transportation,Midwest,2023-12,67918.31,58218.74,-0.1428,0.0251,40.9,3,0,0,1,7.26
SMB-00044,Transportation,Midwest,2024-01,53213.49,47435.72,-0.1086,0.0575,4.5,3,0,0,0,0
SMB-00044,Transportation,Midwest,2024-02,47952.22,45008.09,-0.0614,0.0444,7.5,4,0,0,0,0.75
SMB-00044,Transportation,Midwest,2024-03,49724.58,49996.91,0.0055,0.0529,35.4,4,0,0,1,13.67
SMB-00044,Transportation,Midwest,2024-04,53928.03,47061.91,-0.1273,0.0354,42.1,3,0,0,1,8.74
SMB-00044,Transportation,Midwest,2024-05,66917.38,70906.01,0.0596,0.0809,39.7,4,0,0,1,18.63
SMB-00044,Transportation,Midwest,2024-06,56810.26,62500.85,0.1002,0.1171,33.6,4,1,0,1,19.73
SMB-00044,Transportation,Midwest,2024-07,68148.72,76488.95,0.1224,0.0961,16.6,3,1,0,0,14.52
SMB-00044,Transportation,Midwest,2024-08,70507.04,67513.46,-0.0425,0.1111,32.4,4,0,0,1,12.02
SMB-00044,Transportation,Midwest,2024-09,66958.56,62111.13,-0.0724,0.0499,42,4,0,0,1,11.88
SMB-00044,Transportation,Midwest,2024-10,65274.69,,-0.1816,0.0329,31.8,,0,0,1,2.5
SMB-00044,Transportation,Midwest,2024-11,71716.68,72698.32,0.0137,0.0442,33.5,4,0,0,1,13.16
SMB-00045,Retail,Southwest,2023-01,52829.13,43414.07,-0.1782,0.0609,36.5,4,0,0,1,5.08
SMB-00045,Retail,Southwest,2023-02,44767.94,43878.49,-0.0199,0.1055,44.1,4,0,0,1,16.86
SMB-00045,Retail,Southwest,2023-03,45978.04,48223.38,0.0488,0.0807,29.8,5,0,0,0,14.78
SMB-00045,Retail,Southwest,2023-04,50161.45,40064.59,-0.2013,0.0949,33.8,4,0,0,1,4.06
SMB-00045,Retail,Southwest,2023-05,55757.7,48997.84,-0.1212,0.0917,23.5,5,0,0,0,4.51
SMB-00045,Retail,Southwest,2023-06,57840.92,55647.82,-0.0379,0.0992,19.5,4,0,0,0,7.59
SMB-00045,Retail,Southwest,2023-07,66226.38,51374.4,-0.2243,0.0445,8.1,4,0,0,0,0
SMB-00045,Retail,Southwest,2023-08,58547.38,65463.37,0.1181,0.1612,4.3,4,1,1,0,12.18
SMB-00045,Retail,Southwest,2023-09,49132.59,52868.01,0.076,0.0923,38.8,3,0,0,1,19.49
SMB-00045,Retail,Southwest,2023-10,61796.28,56076.22,-0.0926,0.0986,42,4,0,0,1,12.34
SMB-00045,Retail,Southwest,2023-11,76285.24,85347.88,0.1188,0.1369,43.9,4,1,0,1,24.67
SMB-00045,Retail,Southwest,2023-12,69720.3,55975.82,-0.1971,0.0396,11.3,3,0,0,0,0
SMB-00045,Retail,Southwest,2024-01,52891.65,51995.62,-0.0169,0.0347,40.2,4,0,0,1,13.59
SMB-00045,Retail,Southwest,2024-02,49335.98,46628.77,-0.0549,0.0307,18.3,3,0,0,0,4.26
SMB-00045,Retail,Southwest,2024-03,50790.52,50821.22,0.0006,0.0517,33.4,3,0,0,1,12.71
SMB-00045,Retail,Southwest,2024-04,45175.95,41230.42,-0.0873,0.0286,26.5,4,0,0,0,5.33
SMB-00045,Retail,Southwest,2024-05,51059.56,38816.49,-0.2398,0.1169,43.5,3,0,0,1,6
SMB-00045,Retail,Southwest,2024-06,57860.42,64548.66,0.1156,0.136,36.4,3,1,0,1,22
SMB-00045,Retail,Southwest,2024-07,68523.11,58909.39,-0.1403,0.0371,8.2,4,0,0,0,0
SMB-00045,Retail,Southwest,2024-08,59791.88,57096.34,-0.0451,0.0263,10.5,4,0,0,0,2.03
SMB-00045,Retail,Southwest,2024-09,61336.78,60334.25,-0.0163,0.0734,20.9,4,0,0,0,8.36
SMB-00045,Retail,Southwest,2024-10,68855.27,73303.78,0.0646,0.0918,33.7,4,0,0,1,17.21
SMB-00045,Retail,Southwest,2024-11,64015.35,66909.71,0.0452,0.0272,,4,0,0,0,9.18
SMB-00045,Retail,Southwest,2024-12,71088.71,74152.8,0.0431,0.0337,17.5,4,0,0,0,9
SMB-00046,Manufacturing,Southwest,2023-01,106326.93,94424.54,-0.1119,0.041,39.5,9,0,0,1,8.81
SMB-00046,Manufacturing,Southwest,2023-02,95494.14,78337.35,-0.1797,0.0706,30.6,10,0,0,1,3.34
SMB-00046,Manufacturing,Southwest,2023-04,120729.78,117212.58,-0.0291,0.1045,41.7,10,0,0,1,15.57
SMB-00046,Manufacturing,Southwest,2023-05,150903.28,143813.43,-0.047,0.1096,38.6,10,0,0,1,13.82
SMB-00046,Manufacturing,Southwest,2023-06,140309.73,116375.76,-0.1706,0.0913,32.9,10,0,0,1,5.16
SMB-00046,Manufacturing,Southwest,2023-07,141375.85,140377.92,-0.0071,0.0322,45,10,0,0,1,15.6
